reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e0a22cba-5440-4eba-b3bf-f18f0c7a499f,Arya Widi arta,https://play-lh.googleusercontent.com/a-/ALV-UjU0ui248qy21tXSsoSG6nD1jS-aQeqQlZ5MrnYaCM_yBstLKBgH,reku sangat cocok untuk digunakan dalam aplikasi perdagangan kripto menurut saya aplikasi reku sangat mudah untuk digunakan dan mudah untuk di pelajari,5,0,4.1.07,2024-10-05 17:26:45,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-10-05 23:53:57,4.1.07
cbfe2c59-5613-4202-b002-f3a35a130ffe,Gaos Kuningan,https://play-lh.googleusercontent.com/a/ACg8ocLewZllndnDKwKubOA5_3uFi0hZcsHQxNQNxYWr-x5dBM9R6A=mo,good,5,0,4.1.07,2024-10-05 12:10:37,"Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊

",2024-10-05 12:21:25,4.1.07
5085ede2-5126-49be-9c3e-585e54387df6,byu bapa,https://play-lh.googleusercontent.com/a/ACg8ocJsXBzVcTGPFQahoLsvr6yiJ_IP5VQ8EUnSBT6OvcM5BoDx=mo,RIBET DAN TIDAK JELASS 👎👎,1,0,,2024-10-05 11:19:39,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-10-05 11:24:00,
7fdbc133-fdfb-4879-9d0a-c7662254b457,Infinix Hot12play,https://play-lh.googleusercontent.com/a/ACg8ocItZZWUIYrkuA4squ5BDsix0App5kAKFYWWHzaYxOIZW6p2HQ=mo,good,5,0,4.1.07,2024-10-05 00:27:18,"Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊
",2024-10-05 06:37:36,4.1.07
31dbcc9b-5197-4333-847b-c80d0c707a5a,Kusmin Yang,https://play-lh.googleusercontent.com/a-/ALV-UjV4x3eobOzmKj3n2l6Q5AF055vAGYsFqkyVY1U--IKZjevZmvw,"Saya cukup lama menggunakan Reku ini,dimana kita bisa tahu profit atau tidak,tapi semenjak versi terbaru ini yg sudah memasukkan saham disamping crypto,menu favorit crypto tidak bisa disimpan. Hal ini terjadi sewaktu kita matikan hp atau logout dimenu favorit tetap hanya 3 crypto padahal kita sdh tambah jadi 10 crypto dengan cara geser kekanan",5,1,4.1.07,2024-10-04 17:21:59,"Hai Sobat Reku, kita bantu informasikan untuk Profit kakak bisa melihatnya di Menu Porfofio yang berada di halaman Wallet ya. Dan mengenai kendala pada Menu Favorit yang kakak alami, maka kakak bisa hubungi LiveChat 24/7 http://reku.id/livechat, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-10-04 18:12:16,4.1.07
b85bdfce-a16f-4329-934a-03fecdb076e2,Bubung Alamsyah,https://play-lh.googleusercontent.com/a/ACg8ocKmG0LHfahv9t_tH-Zp3cmddoJv9KsnhWFvx7sghFyaH6Vr7Q=mo,Baik,4,0,4.1.07,2024-10-04 14:31:57,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-10-04 15:18:54,4.1.07
677380d7-f103-4614-8b35-4e879dd49a12,Julie Suardi,https://play-lh.googleusercontent.com/a/ACg8ocKSmZBZkiAoEfVkLA5mEhL4InXn3XrKLgroN0guEDo0_HoFRQ=mo,Ok om 👍,5,0,,2024-10-04 10:48:47,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-10-04 11:42:04,
c1244630-372a-42a9-8d2d-3e36cfce6fb1,Rika Ariani,https://play-lh.googleusercontent.com/a-/ALV-UjXQh7Q5hvhE2CA72uXu86aqNUDOvAAN5XSuQOwha3Dvmkekhw-7,"Saya menggunakan aplikasi ini isilah 💕💕b a r o k a h 💕💕 ketika daftar biar akunmu aktif, atas rekomendasi seorang teman, seluruh antarmukanya sangat jelas dan lancar, dan fungsi perdagangannya juga sangat lengkap, memiliki variasi perdagangan yang kaya, analisis perubahan harga perdagangan internasional, dan akun demo gratis semuanya Saya sangat menyukainya, tetapi fitur favorit saya adalah kelancaran seluruh transaksi, sehingga saya tidak perlu khawatir akan kelambatan selama transaksi😘.",4,0,4.1.07,2024-10-03 09:02:21,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya!,2024-10-03 09:13:40,4.1.07
d4e68678-3d17-4b22-bbb1-81ab1af614bf,Nee Bee,https://play-lh.googleusercontent.com/a/ACg8ocLHX0CjACsRNk5fFhMOBeaBxD6TQu4Ba7ECgDpyaCtvSeb9AQ=mo,"Buset dehhh.... Beli cuma 10rb,, jadi koin seharga 8rb.. Fee jual beli ga ngotak... Gimna klo beli jutaan... Ilangnya segunung... Contoh indodax.. Fee minim bgt",1,0,,2024-10-02 22:40:33,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Untuk informasi lengkap mengenai biaya transaksi di Reku, kakak bisa melihatnya melalui link berikut: https://reku.id/fees. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-10-02 23:13:20,
4f5e9610-621b-48b3-96c6-30b74b7b5b60,Dewi Sartika,https://play-lh.googleusercontent.com/a-/ALV-UjWgOujDyHd-pYHglKv6YDzCnUDGs9FXwJ1XO0Qb8dXj_qoCsaT5,"Tampilan UI yg simple dan ga ribet dan jangan lupa isilah ..b, a, r, o, k, a, h.. Refvpral ini ketika awal daftar ya,, biar akunmu aktif ya, jadi mudah digunakan, bahkan untuk pemula sekali pun! Keamanan datanya juga oke, pilihan koinnya yg banyak serta biaya fee yg rendah, terus juga sama bonus-bonus dari event yg diadakin sama rekeningku! Ini appnya pokoknya bagus and recomend banget!! #KriptoAmanDiReku",4,0,4.1.07,2024-10-02 16:34:55,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-10-02 19:23:01,4.1.07
c38c3759-4d58-4df9-8fa1-7088b93d1b4a,ayunda mayasari,https://play-lh.googleusercontent.com/a/ACg8ocKQmNp5jiG3b2uVe-FBreEJFgES2oELJcfNIDoRAkUW8Q_kGg=mo,awesome,5,0,4.1.07,2024-10-02 06:34:50,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-10-02 06:40:09,4.1.07
c7ced6c2-4a78-44c9-9d26-374867f8044a,Marwansyah Manaqib Purba,https://play-lh.googleusercontent.com/a-/ALV-UjVlIHphPkQMXuZMV9hm7eVVx1gJqwhmRtNRiDTWuZo5G8t19JwS,Semoga bisa lebih baik lagi,5,0,4.1.06,2024-10-01 20:13:26,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-10-01 22:11:41,4.1.06
83bb4546-2213-4052-b9e6-3b5b0d88cf81,Mutiara Islam,https://play-lh.googleusercontent.com/a-/ALV-UjXfAJIt4UYlK36p6bA_65GVZWldmFxeb7yDFnSxKBs9BbP8oNc,"Reku memiki jaringan yang tidak benar! Saya menarik LTC dari bybit ke reku. Di bybit sudah dikonfirmasi sukses, tapi saat saya cek di Reku LTC tidak masuk sama sekali, padahal alamat wallet dan jaringan yang saya salin 100% benar👎",2,0,4.1.07,2024-10-01 16:39:57,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-10-01 16:40:38,4.1.07
9fc69994-78e4-45f1-abfe-32f73dcb32c0,Haeludin Azka,https://play-lh.googleusercontent.com/a-/ALV-UjUiyOW4zDoxOb7BqIAMSJvnkwKdEzN23iUnRg0M4U4ED-j_Ybk,mudah di gunakan sebagai pemula,4,0,4.1.07,2024-09-30 20:16:05,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-30 23:07:04,4.1.07
b9ca473e-0247-406c-a7c2-2d1055d916dc,Mumu Hermawan,https://play-lh.googleusercontent.com/a/ACg8ocKFJUfdXuw4BItIuAgej1TUos8kpB2vCjvLN9zkb_zDGBIimA=mo,Ribet,1,0,4.1.07,2024-09-29 18:16:27,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-30 02:26:16,4.1.07
02f09a7e-96cf-4b0e-9abc-d6e4047a1821,Riez,https://play-lh.googleusercontent.com/a-/ALV-UjVnGypOaenjo_x4PuWXouMbLPlNiPpwNKFRI33Hh8MGWrp7wKdt,"Mode Lite di bikin bisa limit order dong min, biar makin jossss",3,1,3.1.16,2024-09-29 12:20:47,"Hai Sobat Reku, Kita bantu infokan ya kalau kakak ingin menggunakan limit order maka kakak bisa pilih mode Pro ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-29 13:13:17,3.1.16
a36476d4-a746-4071-8296-a6b99a9ebd58,MR. Jp,https://play-lh.googleusercontent.com/a-/ALV-UjUdaixCo9L0PaXBJK3Lv7dqOMmvtF0qhFXBWEKfNfjzhoP3n34,Sayang tidak suport lightining. Yg saya maksut trima kripto dengan mode lightining,1,0,4.1.07,2024-09-29 10:36:48,"Hai Sobat Reku, untuk transaksi jual beli dengan mode Lightning bisa langsung cek dari link berikut : https://reku.id/help/cara-melakukan-order-jual-beli-aset-kripto-di-mode-lightning ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-29 11:12:09,4.1.07
c472b473-4331-4547-a12b-d113d4dc7c04,Al Muqoffa,https://play-lh.googleusercontent.com/a-/ALV-UjU6wS0OzWxpou467-e1Ak0WtHwiUcZyrGn-nmXJUJHxUaMtxRWH,"20240929 Belum ada preferensi saham AS syariah, tidak seperti Go Trade Indonesia",1,0,4.1.07,2024-09-29 07:10:30,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Ditunggu aja kak, nanti jika ada update terbaru akan disampaikan melalui Pusat Informasi ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-29 08:00:26,4.1.07
c9f1009a-4984-48e5-9c49-e06960e82cdb,dty sty,https://play-lh.googleusercontent.com/a-/ALV-UjWqCJUOruwfZlVXT5e_3yG57CclDyxwGKsuWEwW4gJqpmbwf-vu,"Kirim koin kesini dari wallet malah lenyap gara"" gak masukin memo ID padahal alamat dah bener",1,0,4.1.07,2024-09-28 15:40:35,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-28 15:41:39,4.1.07
71c5230c-cdb9-4bea-83da-e84e742350d2,Saidi,https://play-lh.googleusercontent.com/a-/ALV-UjXaRvyof-IqlCeAWpV0eq_To6-7-fpQwebtPueeyHxGxPIjK7c,"pilihan aset makin banyak, fitur juga makin lengkap. top deh 🚀 🌔",5,0,4.1.07,2024-09-27 20:05:39,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-28 00:14:39,4.1.07
6d040d2c-a0b4-4d48-9cda-929fd4f67df0,Yekti Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjUmsIjNMj0M6CZ8ROx8aoyoRtWa_i31fWF0_1dodP4xc00Ej1JD,menghibur dan bisa mendapatkan cuan,5,0,4.1.07,2024-09-27 19:13:19,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-28 00:14:31,4.1.07
d8c0d9a5-9ffa-417a-9973-18855679f7bb,MADARA PULSA,https://play-lh.googleusercontent.com/a-/ALV-UjVcdaqgqrA5cZI91WlTKCgy2erSdsU3Z91VZTy7DxBQlPLCJVzC,TOP UP E MALAH BANK SAMPOERNA,1,0,4.1.07,2024-09-27 12:55:31,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-27 13:29:27,4.1.07
be9b6ce2-03e8-4e12-893b-0445430fb199,Diyah Ayu,https://play-lh.googleusercontent.com/a-/ALV-UjWP1bhST3jdSxueTdJymlD7NWFNvpEqDMNyu97YxRjAu4mCbSY7,"Tampilan UI yg simple dan ga ribet dan jangan lupa isilah b, a, r, o, k, a, h ini ketika awal daftar ya,, biar akunmu aktif ya, jadi mudah digunakan, bahkan untuk pemula sekali pun! Keamanan datanya juga oke, pilihan koinnya yg banyak serta biaya fee yg rendah, terus juga sama bonus-bonus dari event yg diadakin sama rekeningku! Ini appnya pokoknya bagus and recomend banget!! #KriptoAmanDiReku",3,0,4.1.07,2024-09-27 08:31:40,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya!,2024-09-27 09:59:18,4.1.07
972d7f10-6603-4530-a974-480b1cd1c4bd,Dennis Virgiawan,https://play-lh.googleusercontent.com/a/ACg8ocK-AXwTJlxd16UJhigpP1vKx0mtc1Cm02yZlzOaqyX9wiHoRw=mo,Fee trading mahal...,1,0,3.2.06,2024-09-27 06:45:09,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Untuk informasi lengkap mengenai biaya transaksi di Reku, kakak bisa melihatnya melalui link berikut: https://reku.id/fees. Jika ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-27 07:25:45,3.2.06
3dbf0b76-ced8-46b2-b727-fde20af7eb7e,Mohammad Nur Arifin,https://play-lh.googleusercontent.com/a-/ALV-UjVox9o5WmO6UbOsazr-vZ8DKLC1O5D36eq5ZGVA379VDu6mzCE,baik,5,0,3.2.07,2024-09-27 05:34:34,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-27 05:38:44,3.2.07
197022c1-1872-4ef0-8c51-78bed3c361b1,Tami,https://play-lh.googleusercontent.com/a/ACg8ocLVjkCbAbzAq9S-8xdfK1TutbI7j-ZpVH8tIDmxe2wqY7HaEg=mo,bagus,5,0,4.1.06,2024-09-26 23:07:58,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-26 23:34:25,4.1.06
ec606655-298b-40f5-b0d9-3f230bb011ff,Muhaila,https://play-lh.googleusercontent.com/a/ACg8ocJivj_xbWRsNtudx7DWiURLCCI65vgnXSSE_S0foWNs-jko5A=mo,Sayangnya gak bisa pake keamanan google autentikasi,5,0,4.1.07,2024-09-26 22:55:17,"Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Mengenai kode keamanan Authenticator, bisa diaktifkan ya kak. Untuk caranya bisa kakak baca langsung dari link berikut : https://www.reku.id/help/cara-mengaktifkan-2-factor-authentication kak. Semoga hari kakak menyenangkan ya! 😊",2024-09-26 23:35:41,4.1.07
f539984e-bbbd-4557-ae73-7e14f9ebd245,Marsa Listrik,https://play-lh.googleusercontent.com/a/ACg8ocITTOJwf8-4Bqzl9EmkYDEIXTFh3GNjiIKpyV7kGI2LWeR1=mo,OK,5,0,4.1.07,2024-09-26 12:45:20,"Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊

",2024-09-26 15:34:01,4.1.07
063c7ff2-4654-4b3e-9e61-2e1e69591cd9,Liani Nurul,https://play-lh.googleusercontent.com/a/ACg8ocIffdwJqf7M2uf_szIdIZ2EcUnImVxVP0iT60mj6kKhUQrnWw=mo,giliran koin micin udah harga tinggi baru di tambahin ke list market. Kocak,1,0,,2024-09-26 05:00:56,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. kalau ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat kami ya, atau bisa ke email cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.",2024-09-26 06:21:20,
636a837f-4537-48bb-aa89-b1cf0bea532a,Tguh 22,https://play-lh.googleusercontent.com/a/ACg8ocImVncX8U7B_MlbkV-llblSDRlUOSmkAJYWXHtyn-HfPh9Cpw=mo,Well,4,0,,2024-09-25 19:24:48,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-25 21:15:20,
a50fe987-9104-4808-a8bb-159ecc821c58,trader fx,https://play-lh.googleusercontent.com/a-/ALV-UjUlHutVffKtthxPnLaS6gL695rwm6prXE-k6BO7pS16vvNIIYiV,good,5,0,4.1.07,2024-09-25 16:48:42,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-25 21:15:13,4.1.07
6203ef40-2656-41ed-8b96-0f3f4983a022,albert latuhihin,https://play-lh.googleusercontent.com/a-/ALV-UjVnYitsWuv9SXg04s71LeOe9tsmyteNXYYbd1DKsk0FuLn80YkM,"JANGAN PAKE REKU,BANYAK NIPU NYA",1,0,4.1.07,2024-09-25 12:24:39,"Hai Sobat Reku, Mohon maaf atas ketidaknyamanannya ya. Perlu kita infokan bahwa Reku sudah terdaftar dan diawasi oleh BAPPEBTI dan juga KOMINFO, jadi aplikasi Reku terbukti terpercaya ya. Kalau ada kendala bisa hubungi LiveChat 24/7 http://reku.id/livechat ya, atau bisa kirim email ke cs@reku.id agar kendalanya dapat segera dibantu. Terima kasih.

",2024-09-25 12:43:17,4.1.07
8bb42ad4-fda0-4649-945f-0b0324e5ff91,AGUNG wahyulianto,https://play-lh.googleusercontent.com/a/ACg8ocJpgRONqchkXwORJo3BAcGijzOaLGnOML3ZY8TooizoDQKqPw=mo,aplikasi sangat membantu 👌,5,0,4.1.06,2024-09-23 21:42:14,Hai Sobat Reku. Terima kasih sudah menggunakan aplikasi Reku ya. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi Reku. Semoga hari kakak menyenangkan ya! 😊,2024-09-23 21:55:18,4.1.06
