reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
4faea00e-1718-4297-9d33-acaae0bac5d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya selalu gagal saat verifikasi ktp,,alasan halaman web tidak tersedia,ini gimana solusinya,tolong dibantu admin",1,0,2.224.0,2024-12-31 00:00:16,"Terima kasih atas penilaian yang kamu berikan. Besar harapan kami kamu bisa memberikan rating dan review yang lebih baik lagi. Tokopedia akan senantiasa berusaha untuk memberikan pelayanan dan pengalaman terbaik bagi seluruh pengguna. Kalau ada kritik, saran atau kendala di Tokopedia, jangan ragu untuk menghubungi Tokopedia care ya, Toppers.",2024-12-31 00:20:07,2.224.0
daa37ba8-bc39-443e-9815-4a1874f3d2a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kurir J&T rekomendasi dari aplikasi ini, setiap kirim barang selalu ditanya apa isinya.... Pada awalnya lancar jaya kirim ke daerah tidak ada masalah, tp untuk bbrp kali ini J&T tidak memberikan struk dan pakat diminta taruh begitu saja & di pickup setelah beberapa jam. Yg jadi masalah sekarang paket saya tidak sampai kepada pembeli dan akan di kembalikan ke penjual yaitu saya, setelah masuk minggu kedua paket dibatalkan sistem padahal saya belum terima paket yg akan dikembalikan.. Bagaimana ini",1,45,2.176,2024-12-30 23:58:43,"Terima kasih atas penilaian yang kamu berikan. Besar harapan kami kamu bisa memberikan rating dan review yang lebih baik lagi. Tokopedia akan senantiasa berusaha untuk memberikan pelayanan dan pengalaman terbaik bagi seluruh pengguna. Kalau ada kritik, saran atau kendala di Tokopedia, jangan ragu untuk menghubungi Tokopedia care ya, Toppers.",2024-12-31 00:00:09,2.176
322c617c-7cea-4435-9378-bd25b30e677c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2024-12-30 23:51:40,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-31 00:00:05,
40ae4bea-4b49-4533-9226-327c426e6321,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good job ya,5,0,2.224.0,2024-12-30 23:47:18,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-31 00:00:07,2.224.0
c4e8d2cf-0d4e-40ec-afa5-09515c25bd45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,4,0,2.223.0,2024-12-30 22:42:39,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 23:00:05,2.223.0
d4743939-ca7e-4f67-962b-eee7af8186d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,5,0,2.224.0,2024-12-30 20:33:22,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 20:40:07,2.224.0
1585e1c8-1204-4621-830d-7d845096cc12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya mantap sangat recommended buat calon miliarder,5,0,2.224.0,2024-12-30 20:16:01,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 20:28:02,2.224.0
c99d83a1-ebca-4c73-b074-7cb5b52bba9e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sementara 4 dulu bintangnya, kalo udah jalan dengan baik bisa dibtambah lagi 1 bintangnya.",4,0,2.175,2024-12-30 20:09:49,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 20:28:03,2.175
d0629048-34fc-4daf-af05-b2db912fef62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat puas, dan sangat mmbantu",5,0,2.161,2024-12-30 20:02:58,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 20:08:02,2.161
6063ef3d-c13b-4393-b8e9-8fe20dbaed1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Senang sekali menggunakannya,5,0,2.224.0,2024-12-30 19:03:55,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 19:28:01,2.224.0
599ea56f-21ed-49ba-b9b3-9b98c499bd30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik,5,0,,2024-12-30 18:22:55,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 18:40:06,
46aacbbd-93de-414f-a6e3-b49463f49ce4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,5,0,2.224.0,2024-12-30 17:28:33,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 17:40:06,2.224.0
36e76d3e-c9ca-4f2c-8dcf-2ad5a2618d14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baguss,5,0,2.224.0,2024-12-30 16:16:58,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 16:20:06,2.224.0
49d0cd04-51c7-4305-a99f-cb1eee6360ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gooddd,5,0,2.223.0,2024-12-30 16:14:45,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 16:20:05,2.223.0
24c4a256-4f5d-4e7c-ad15-f21165eef932,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Puas,5,0,,2024-12-30 15:56:17,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 16:00:07,
5c94dcb6-5e95-45e3-84dc-b9392ac4d14b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa proses penarikan dananya lama sekali🥺🥺,5,0,2.224.0,2024-12-30 15:34:19,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 15:48:44,2.224.0
86febcdb-dcf0-4402-b674-d93bcb7e6e42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pelayanan makin jelek, biaya admin makin gede. Masih lebih baik shopee ketimbang ini, cs ga ngasih solusi. Jelek bgt pelayanannya. Ga banget.",1,1,2.224.0,2024-12-30 15:32:34,"Terima kasih atas penilaian yang kamu berikan. Besar harapan kami kamu bisa memberikan rating dan review yang lebih baik lagi. Tokopedia akan senantiasa berusaha untuk memberikan pelayanan dan pengalaman terbaik bagi seluruh pengguna. Kalau ada kritik, saran atau kendala di Tokopedia, jangan ragu untuk menghubungi Tokopedia care ya, Toppers.",2024-12-30 15:40:09,2.224.0
9f42d1f3-d79c-4dfb-ae0c-0f89dbdb9675,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mudah di gunakan👍👍👍,5,0,2.176,2024-12-30 14:32:52,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 14:48:37,2.176
8320e13c-cf32-4033-8cd5-c0cd0cb629e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,2.224.0,2024-12-30 14:22:12,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 14:40:08,2.224.0
123e4bfd-3b4a-4900-9cbc-d52db3b973b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Parah ni sekarang tokopedia seller Lemot dan sering error. Chat CS jg makin lama. Walo potongan semakin tinggi,1,0,2.224.0,2024-12-30 13:45:31,"Terima kasih atas penilaian yang kamu berikan. Besar harapan kami kamu bisa memberikan rating dan review yang lebih baik lagi. Tokopedia akan senantiasa berusaha untuk memberikan pelayanan dan pengalaman terbaik bagi seluruh pengguna. Kalau ada kritik, saran atau kendala di Tokopedia, jangan ragu untuk menghubungi Tokopedia care ya, Toppers.",2024-12-30 14:00:09,2.224.0
9e7f3718-0e50-4c5a-abb5-c31cb257857e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantab,5,0,2.176,2024-12-30 12:09:44,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 12:20:06,2.176
f8c9646d-7cae-4229-8f90-46279ca42fac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buruk amat, aplikasi nya berat",3,0,2.223.0,2024-12-30 11:57:59,"Terima kasih atas penilaian yang kamu berikan. Besar harapan kami kamu bisa memberikan rating dan review yang lebih baik lagi. Tokopedia akan senantiasa berusaha untuk memberikan pelayanan dan pengalaman terbaik bagi seluruh pengguna. Kalau ada kritik, saran atau kendala di Tokopedia, jangan ragu untuk menghubungi Tokopedia care ya, Toppers.",2024-12-30 12:00:07,2.223.0
846e6e15-a4ae-438b-8384-6fc08deb8907,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,2.224.0,2024-12-30 11:42:08,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 12:00:05,2.224.0
ac17a7fe-573f-42da-8fba-8be7f5c6769b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga jualan nya berkah selalu,5,0,2.224.0,2024-12-30 11:40:51,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 11:48:35,2.224.0
5af6c50a-b8cf-4b88-af50-3be550d89383,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Patah2 .......,5,0,2.222.0,2024-12-30 10:22:07,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 10:40:06,2.222.0
bb07c5cd-b05d-4233-8e68-fce2b2cff862,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cukup membantu bagi saya, karena pitur nya mudah di gunakan dan di pahami",4,0,2.223.0,2024-12-30 09:34:08,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 09:48:37,2.223.0
113309d4-395b-4957-9272-ee3800c52525,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ukuran berat tolong dikasih pilihan ke Kg,5,0,,2024-12-30 09:30:35,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 09:48:38,
6dc3e96b-53ab-4e66-8f6f-087dc17592d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,2.223.0,2024-12-30 07:55:29,"Hai Seller, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia Seller. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia Seller, silakan infokan melalui link berikut ya: tkp.me/supportSellerApps. Semoga toko kamu selalu laris ya :)",2024-12-30 08:00:06,2.223.0
02ec6385-f15a-4ed0-bbcc-2937c9641e2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"POTONGAN NYA GEDE BANGET 🤧🤧 PERTIMBANGKAN LAGI DONG , TOKOPEFIA PALING GEDE LOH , AYOLAH BISA BUAT NGEBANTU UMKM LOKAL JNGN MALAH DI NAIKIN POTONGAN NYA",2,0,2.176,2024-12-30 06:51:26,"Terima kasih atas penilaian yang kamu berikan. Besar harapan kami kamu bisa memberikan rating dan review yang lebih baik lagi. Tokopedia akan senantiasa berusaha untuk memberikan pelayanan dan pengalaman terbaik bagi seluruh pengguna. Kalau ada kritik, saran atau kendala di Tokopedia, jangan ragu untuk menghubungi Tokopedia care ya, Toppers.",2024-12-30 07:00:06,2.176
