reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
606c02a4-8d9b-4d9d-9e57-5cd6e326c7a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tapi, saya gak bisa upgrade kaspro",5,0,2.20.1,2025-01-02 13:22:45,"Salam Sahabat Bapak Achmad Zjulficar, terima kasih atas
peringkat dan ulasan yang disampaikan. Apabila Bapak mengalami kendala dalam penggunaan aplikasi adiraku, mohon informasikan kendala yang Bapak alami ke layanan Dering Adira Finance 1500511 atau email ke customercare@adira.co.id, kami siap membantu Anda. Terima kasih",2025-01-02 14:34:02,2.20.1
d018fd44-1ccb-454b-a56a-108059b695db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cukup mmbantu,5,0,2.20.1,2025-01-02 12:39:34,"Salam Sahabat Bapak/Ibu, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak/Ibu.",2025-01-02 14:31:22,2.20.1
4ed3c945-652b-4fb0-ae15-8b85d4fc51d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Okkk,5,0,2.20.1,2025-01-02 11:58:17,"Salam Sahabat Ibu Devi Leha, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Ibu.",2025-01-02 14:30:16,2.20.1
4d51c7db-2a94-4942-afc1-90e13cc78c4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,- dgn agunan,1,0,2.20.1,2025-01-02 11:37:54,"Salam Sahabat Bapak/Ibu, mohon maaf atas ketidaknyamanannya. Kami ingin mengetahui lebih jauh mengenai kendala ini, Mohon untuk informasikan detail
kendala maupun respon yang Bpk/Ibu alami ke Dering Adira 1500511 / email screenshot erornya ke customercare@adira.co.id agar dapat kami tindaklanjuti. Terima kasih",2025-01-02 14:25:51,2.20.1
eaed60d2-3237-4cb4-879e-9d7eb4f8f867,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sejauh ini dengan aplikasi adira cukup membantu, ga usah ribet"" keluar rumah ...cukup dr rumah jg udah oke bisa byar angsuran",5,0,2.20.1,2025-01-02 11:13:53,"Salam Sahabat Ibu Euis Nina, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Ibu.",2025-01-02 14:21:15,2.20.1
35cd7c80-218e-4e57-928c-6de15f8deef6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gampang di mudahkan segala urusan bisa lancar larena eh karena,5,0,2.20.1,2025-01-02 09:06:35,"Salam Sahabat Bapak Dim Baskara, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:51:35,2.20.1
ff4d1528-ae65-41e0-80b2-4a8903376b87,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,5,0,2.20.1,2025-01-02 08:00:55,"Salam Sahabat Bapak Eko Saputra, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:50:13,2.20.1
18468c79-5674-4ade-ac57-a1ab01daad22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bisa cek angsuran secara berkala dengan sendiri, tetapi biaya admin terlalu besar untuk kaspro",4,0,,2025-01-02 07:08:04,"Salam Sahabat Ibu Sarah Rosiyandi, terima kasih atas peringkat dan ulasan yang disampaikan. Apabila Ibu mengalami kendala dalam penggunaan aplikasi Adiraku, mohon informasikan kendala yang Ibu alami ke layanan Dering Adira Finance 1500511 atau email ke customercare@adira.co.id, kami siap membantu Anda. Terima kasih",2025-01-02 09:45:27,
f7eca00c-758e-4dfa-bba8-328317091918,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sering nyandat aplikasi saat digunakan,1,0,,2025-01-02 02:44:55,"Salam Sahabat Bapak Hans Lodewijk, mohon maaf atas ketidaknyamanannya. Kami ingin mengetahui lebih jauh mengenai kendala ini, Mohon untuk informasikan detail
kendala maupun respon yang Bapak alami ke Dering Adira 1500511 / email screenshot erornya ke customercare@adira.co.id agar dapat kami tindaklanjuti. Terima kasih",2025-01-02 09:42:36,
c644fce9-9ad6-4ce0-8036-14e936b84f4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Memudahkan untuk membayar angsuran,5,0,2.20.1,2025-01-01 20:44:05,"Salam Sahabat Ibu Nur Halimah, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Ibu.",2025-01-02 09:39:46,2.20.1
44686190-0dcd-4719-86b4-1264637a8192,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu untuk transaksi bayar angsuran,5,0,2.20.1,2025-01-01 15:21:38,"Salam Sahabat Bapak Edi Supriadi, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:37:28,2.20.1
e3872a29-92f7-4e1d-9f48-8adf77c83ca7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya baru masuk,5,0,2.20.1,2025-01-01 15:06:21,"Salam Sahabat Bapak IyN iyan, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:35:18,2.20.1
cbd74bbd-34df-4266-924c-b5e83b60a17c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,2.20.1,2025-01-01 12:07:46,"Salam Sahabat Bapak ahmad baktiar, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:33:00,2.20.1
a93a5503-d408-4ae2-8da8-aad01f6f0843,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,2.20.1,2025-01-01 11:18:24,"Salam Sahabat Bapak Ismail Ismail, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:31:43,2.20.1
e113e9c1-1f06-4649-9c89-e3de2231bbff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.20.1,2025-01-01 11:02:26,"Salam Sahabat Bapak Hamdan Abdul Gani, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:30:26,2.20.1
df697706-53dd-42b7-8ebf-126526742813,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tingkatkan,4,0,2.20.1,2025-01-01 11:01:34,"Salam Sahabat Bapak Iman Sukmana, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:29:09,2.20.1
0e57d14c-de65-4341-bf28-ae737d502049,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sudah bagus,kontrak sudah tertera dan mudah di gunakan",5,0,2.20.1,2025-01-01 09:31:58,"Salam Sahabat Ibu Mila Zidah1703, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Ibu.",2025-01-02 09:26:29,2.20.1
d4cb49ca-103d-4882-a7da-36f52ca7f212,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2025-01-01 09:19:30,"Salam Sahabat Bapak Indra Hermawan, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 09:01:14,
f706e28b-6cb3-44f2-9527-bad9ad21df81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kenapaa saya tidak bisa membayar angsuran di apk adiraku biasanya bisa apa sedang off sistemnya?,1,0,2.20.1,2025-01-01 08:02:34,"Salam Sahabat, mohon maaf atas ketidaknyamanannya Bapak/Ibu, terima kasih atas masukannya. Adira Finance sedang mengalami gangguan teknis pada sistem yang saat ini sedang dalam proses perbaikan sampai dengan pemberitahuan lebih lanjut. Kami berupaya sebaik mungkin agar aplikasi adiraku dapat segera melayani Sahabat. Terima kasih",2025-01-02 09:00:06,2.20.1
6d4de67c-d0fd-4603-bbfb-1e0166e4a3d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,2.20.1,2024-12-31 15:35:55,"Salam Sahabat Bapak Ardi Yansah, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 08:56:31,2.20.1
5f62b061-c8a2-4869-9b45-0bf669578e7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keren selalu ada potongan dari poin poin adira, terbantu dgn diskonan xiXi",5,0,2.20.1,2024-12-31 14:41:46,"Salam Sahabat Ibu Nur Aeni, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Ibu.",2025-01-02 08:55:26,2.20.1
742c60db-15ee-48e2-a89c-bfd0bb59c55e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2024-12-31 14:38:34,"Salam Sahabat Bapak Achmad Ruzali, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2025-01-02 08:54:08,
b4dec93e-cc26-4a6c-9b0d-1e14317d7f64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tukar poin dj diskon akhir tahun selalu gagal,",1,0,2.20.1,2024-12-31 14:21:04,"Salam Sahabat Bapak Yayang Al hayyu, mohon maaf atas ketidaknyamanannya. Kami ingin mengetahui lebih jauh mengenai kendala ini, mohon untuk informasikan detail kendala maupun respon yang Bapak alami ke Dering Adira 1500511 / email screenshot errornya ke customercare@adira.co.id agar dapat kami tindaklanjuti. Terima kasih",2025-01-02 08:52:42,2.20.1
f920b6f1-e629-4f93-a299-f6ee5cd2c27a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Top up Kaspro saldo gak masuk - masuk, disuruh nunggu 1x24 jam, udah 1x24 jam disuruh upgrade premium, udah upgrade suruh nunggu lagi 1x24 jam. Jadi bikin telat bayar, terus masih didenda 😤",1,0,2.20.1,2024-12-31 11:27:46,"Salam Sahabat Ibu Desy Dwi Puspitasari, mohon maaf atas ketidaknyamanannya. Kami ingin mengetahui lebih jauh mengenai kendala ini, mohon untuk informasikan lebih detail kendala maupun respon yang Ibu alami ke Dering Adira Finance 1500511 / email screenshot errornya ke customercare@adira.co.id agar dapat kami tindaklanjuti. Terima kasih",2024-12-31 13:44:10,2.20.1
c1551185-516c-4296-b2dc-4b64756d03e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mudah dan aman sayangnya ga pernah dapat undian,5,0,,2024-12-31 10:28:53,"Salam Sahabat Pak Amin, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2024-12-31 10:43:47,
c5d5aca3-ee9b-4cbb-ba95-04c6149cb2ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lebih gampang dan praktis buat pembayaran,5,0,2.20.1,2024-12-31 07:41:52,"Salam Sahabat Bapak adi ahmadi, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2024-12-31 09:10:04,2.20.1
6163d38e-de39-4265-b524-d1d166edec1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"debt collector cabang batam, suka ancam ancam nasabah, menghina, memaki, meskipun telat 1-10hari,. jangan ada yang mau ke lising ini, sebaiknya cari lising bank bumn saja",1,0,,2024-12-31 02:34:54,"Salam Sahabat Bapak Riansyah, mohon maaf atas ketidaknyamanannya. Mohon diinformasikan detail Nama Pelanggan, Nomor HP, Nomor PK, Nama Cabang Adira
dan Nama Petugas Cabang yang melayani, ke Dering Adira 1500511 / email ke customercare@adira.co.id agar dapat kami tindaklanjuti. Terima kasih Sahabat",2024-12-31 09:09:04,
c61e06dc-bf28-41bd-a037-f74e38857712,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi pembodohan ,",1,0,2.20.1,2024-12-30 20:15:59,"Salam Sahabat Bapak ardi eng, mohon maaf atas ketidaknyamanannya. Kami ingin mengetahui lebih jauh mengenai kendala ini, Mohon untuk informasikan detail
kendala maupun respon yang Bapak alami ke Dering Adira 1500511 / email screenshot erornya ke customercare@adira.co.id agar dapat kami tindaklanjuti. Terima kasih",2024-12-31 09:07:47,2.20.1
f64acaed-4e92-48d7-8241-6339fee61a05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Transaksi sangat cepat gak ribet,5,0,2.20.1,2024-12-30 19:55:22,"Salam Sahabat Ibu Aluna Akselia, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Ibu.",2024-12-31 09:06:07,2.20.1
334204a5-d847-41b9-9b30-76212ac44807,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Proses pengajuan kredit lewat aplikasi ini langsung direspon cepat,5,0,2.11.0,2024-12-30 19:30:56,"Salam Sahabat Bapak Mardi Yanto, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2024-12-31 09:04:58,2.11.0
4cbfa14c-ee19-41d5-b422-405e2a7d04c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2024-12-30 16:20:15,"Salam Sahabat Bapak Dadang Hidayat, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2024-12-31 09:02:58,
f8ee71a4-23fd-460e-8733-a5eb432b3ec4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat terbantu dan luar biasa,5,0,2.20.1,2024-12-30 13:35:16,"Salam Sahabat Bapak itria Saputra, terima kasih atas ulasannya. Semoga aplikasi Adiraku senantiasa memberikan manfaat bagi kebutuhan Bapak.",2024-12-31 09:01:44,2.20.1
